# Generated by QuTiP: 13x101 real matrix in decimal format [',' separated values].
0.0000000000,0.0100000000,0.0200000000,0.0300000000,0.0400000000,0.0500000000,0.0600000000,0.0700000000,0.0800000000,0.0900000000,0.1000000000,0.1100000000,0.1200000000,0.1300000000,0.1400000000,0.1500000000,0.1600000000,0.1700000000,0.1800000000,0.1900000000,0.2000000000,0.2100000000,0.2200000000,0.2300000000,0.2400000000,0.2500000000,0.2600000000,0.2700000000,0.2800000000,0.2900000000,0.3000000000,0.3100000000,0.3200000000,0.3300000000,0.3400000000,0.3500000000,0.3600000000,0.3700000000,0.3800000000,0.3900000000,0.4000000000,0.4100000000,0.4200000000,0.4300000000,0.4400000000,0.4500000000,0.4600000000,0.4700000000,0.4800000000,0.4900000000,0.5000000000,0.5100000000,0.5200000000,0.5300000000,0.5400000000,0.5500000000,0.5600000000,0.5700000000,0.5800000000,0.5900000000,0.6000000000,0.6100000000,0.6200000000,0.6300000000,0.6400000000,0.6500000000,0.6600000000,0.6700000000,0.6800000000,0.6900000000,0.7000000000,0.7100000000,0.7200000000,0.7300000000,0.7400000000,0.7500000000,0.7600000000,0.7700000000,0.7800000000,0.7900000000,0.8000000000,0.8100000000,0.8200000000,0.8300000000,0.8400000000,0.8500000000,0.8600000000,0.8700000000,0.8800000000,0.8900000000,0.9000000000,0.9100000000,0.9200000000,0.9300000000,0.9400000000,0.9500000000,0.9600000000,0.9700000000,0.9800000000,0.9900000000,1.0000000000
0.0000000000,-0.0033861921,-0.0217713597,-0.0245031941,-0.0881142438,-0.0693584806,-0.1839294488,-0.1448842291,-0.2894536602,-0.2525857396,-0.3871885801,-0.3835968854,-0.4663518021,-0.5197157029,-0.5234755400,-0.6391021527,-0.5600956420,-0.7225857838,-0.5795288508,-0.7574304930,-0.5842541618,-0.7384325841,-0.5744074554,-0.6681767871,-0.5474332512,-0.5574506795,-0.4991320798,-0.4245924743,-0.4263639918,-0.2917997782,-0.3308517751,-0.1784982511,-0.2222064915,-0.0950644520,-0.1178214902,-0.0412100632,-0.0385090788,-0.0106109157,-0.0013217311,0.0012823045,-0.0130941544,-0.0080297225,-0.0681989267,-0.0468631856,-0.1516517309,-0.1225589173,-0.2456024146,-0.2341581051,-0.3355890650,-0.3696147417,-0.4136538533,-0.5088897366,-0.4777421843,-0.6301473281,-0.5288754972,-0.7150995799,-0.5681130624,-0.7516422081,-0.5945282127,-0.7347851622,-0.6044295305,-0.6675473004,-0.5918138172,-0.5616949066,-0.5502595395,-0.4362975208,-0.4763253287,-0.3126453521,-0.3734464704,-0.2070866773,-0.2542113061,-0.1260554411,-0.1388566044,-0.0669753734,-0.0496086613,-0.0247278425,-0.0031148099,0.0009536042,-0.0047845207,0.0027280114,-0.0480265047,-0.0303416642,-0.1185367234,-0.1049722677,-0.2009172797,-0.2175867495,-0.2839548347,-0.3537876553,-0.3623097351,-0.4928531917,-0.4348396298,-0.6136729006,-0.5014905151,-0.6989058761,-0.5606535368,-0.7368937020,-0.6078517653,-0.7229110435,-0.6357184737,-0.6607077569,-0.6352235837
0.0000000000,-0.0175606611,-0.0017187091,-0.0516573339,-0.0172004826,-0.0695564317,-0.0550533367,-0.0669743768,-0.1100718710,-0.0490969805,-0.1648927865,-0.0262030588,-0.1975977213,-0.0074921726,-0.1912102348,0.0026588048,-0.1407843022,0.0046046249,-0.0555821981,0.0013055707,0.0438313583,-0.0032673576,0.1321690981,-0.0045355499,0.1875544031,0.0020496073,0.1987800374,0.0187397502,0.1691664973,0.0425381002,0.1150531858,0.0644346385,0.0588159041,0.0729646073,0.0189651761,0.0608084071,0.0019553154,0.0300758379,0.0000417116,-0.0079142110,-0.0034285296,-0.0387210182,-0.0240386982,-0.0527694141,-0.0669843624,-0.0498142195,-0.1233943104,-0.0373549310,-0.1738554598,-0.0249035581,-0.1969953493,-0.0186004245,-0.1786789334,-0.0193905485,-0.1178920248,-0.0245510333,-0.0274469230,-0.0299823498,0.0701244709,-0.0313059939,0.1498091197,-0.0241376514,0.1922287423,-0.0053327349,0.1901890174,0.0243056822,0.1511562275,0.0578408721,0.0941425178,0.0834356480,0.0415292540,0.0897863895,0.0091291142,0.0728236018,-0.0007027020,0.0388891900,0.0008729189,0.0016203716,-0.0037972449,-0.0256983282,-0.0284435683,-0.0371690610,-0.0747051446,-0.0360678496,-0.1304234271,-0.0309591669,-0.1749116349,-0.0295359715,-0.1881428845,-0.0346742385,-0.1592871199,-0.0444032209,-0.0911808270,-0.0542647930,0.0004260615,-0.0593425295,0.0919899653,-0.0549847088,0.1597642859,-0.0373660048,0.1876176967
-1.0000000000,0.9702697735,0.9876431514,0.9698384002,0.9473464653,0.9673060218,0.8913405002,0.9531721450,0.8364484459,0.9192131208,0.7973110639,0.8637654198,0.7809507574,0.7940009077,0.7846910678,0.7242552777,0.7982606302,0.6713399347,0.8091113150,0.6488752749,0.8085659288,0.6627457546,0.7960309239,0.7091469755,0.7793600800,0.7758264572,0.7711829064,0.8461890858,0.7828401549,0.9049684930,0.8186552451,0.9433722244,0.8731349144,0.9614753491,0.9323863251,0.9666188902,0.9791996369,0.9684425594,0.9996646979,0.9730235741,0.9885445217,0.9792106163,0.9511637551,0.9791276951,0.9010363879,0.9625483294,0.8542603386,0.9227826843,0.8230585680,0.8610669161,0.8112345575,0.7874213346,0.8134570499,0.7177838146,0.8186330914,0.6688019321,0.8157947377,0.6523667957,0.7998029844,0.6717599854,0.7742607271,0.7206414798,0.7502864120,0.7852554557,0.7416750262,0.8492548647,0.7585741760,0.8994956345,0.8024754452,0.9304691454,0.8647224119,0.9452958748,0.9292372187,0.9526579774,0.9783737307,0.9611112013,0.9994968205,0.9737239198,0.9895675611,0.9859107169,0.9558381299,0.9876111584,0.9123856768,0.9686011035,0.8739954755,0.9241591427,0.8500560511,0.8583305687,0.8411424506,0.7834455389,0.8397463951,0.7163168625,0.8347522486,0.6727801258,0.8175386911,0.6625845010,0.7868731558,0.6863068270,0.7503402814,0.7353221073,0.7216247059
0.0000000000,-0.0000556543,0.0056974257,0.0081398411,0.0224180308,0.0240292514,0.0458432000,0.0465904872,0.0709622170,0.0733326896,0.0940920370,0.1003335039,0.1134478788,0.1233807513,0.1283082324,0.1394672157,0.1379015866,0.1474885323,0.1411606648,0.1477053173,0.1374173378,0.1406229753,0.1271551631,0.1264194805,0.1119032564,0.1054767130,0.0933382043,0.0794545782,0.0725515914,0.0517611509,0.0503392965,0.0267830354,0.0283744466,0.0083301670,0.0100433335,-0.0015285448,-0.0001573484,-0.0024784845,0.0013637685,0.0049538323,0.0152177432,0.0201569964,0.0384409945,0.0422894056,0.0658616533,0.0694339966,0.0924510497,0.0980827103,0.1149170578,0.1237448981,0.1318089268,0.1424539786,0.1424659848,0.1521162269,0.1462046180,0.1526710932,0.1424486123,0.1451465037,0.1315022538,0.1305373745,0.1149452391,0.1095858360,0.0950344345,0.0835486343,0.0736426922,0.0550858183,0.0517795867,0.0282108339,0.0303226789,0.0071008156,0.0112939769,-0.0053469984,-0.0016632909,-0.0081837428,-0.0044050630,-0.0018697473,0.0054828969,0.0127124565,0.0270127578,0.0346465587,0.0558875927,0.0624481110,0.0863993555,0.0931830072,0.1136900932,0.1224504870,0.1348804639,0.1455022168,0.1487400771,0.1589486816,0.1546306684,0.1617296608,0.1520779259,0.1547387265,0.1411898650,0.1396198093,0.1233471413,0.1178278594,0.1011227309,0.0907804214,0.0772831556
0.0000000000,-0.1451965383,-0.2742204281,-0.4490966966,-0.5236011294,-0.7020933667,-0.7241728950,-0.8743415970,-0.8532079016,-0.9464965910,-0.8933695585,-0.9137020795,-0.8374505466,-0.7858792365,-0.6907398955,-0.5834789797,-0.4697963183,-0.3309006536,-0.1989124421,-0.0514911048,0.0933896073,0.2332692466,0.3766227858,0.5012342466,0.6201896298,0.7272898221,0.7964182717,0.8846791586,0.8850813377,0.9503390471,0.8776003498,0.9114484366,0.7783553298,0.7694867722,0.6021139699,0.5400760257,0.3692558845,0.2496782074,0.1019136601,-0.0684933754,-0.1770026941,-0.3780736002,-0.4427108344,-0.6431658743,-0.6682289029,-0.8330468852,-0.8270130160,-0.9274983045,-0.8982303729,-0.9204899601,-0.8718628238,-0.8197895976,-0.7508490437,-0.6423715471,-0.5495666223,-0.4084227649,-0.2903903847,-0.1377646493,-0.0006253859,0.1495532437,0.2894097326,0.4302326571,0.5483341897,0.6761884282,0.7471324879,0.8572680726,0.8639516241,0.9476716759,0.8880945690,0.9327027777,0.8208996411,0.8123485080,0.6730767142,0.6006559396,0.4606403382,0.3224740573,0.2023617153,0.0097942785,-0.0800275657,-0.3015179444,-0.3604737581,-0.5754527551,-0.6090192913,-0.7809218166,-0.7956834014,-0.8971417022,-0.8966120808,-0.9168513778,-0.8993223294,-0.8452450005,-0.8044923607,-0.6952744329,-0.6241943874,-0.4825458029,-0.3786612117,-0.2232985397,-0.0937392253,0.0637254883,0.2007104537,0.3540599238,0.4728630877
-1.0000000000,-0.9595109373,-0.9490451184,-0.8614530221,-0.7942698478,-0.6721734414,-0.5521058036,-0.4091090848,-0.2500917459,-0.0996461266,0.0764662066,0.2213720154,0.3901526742,0.5174640101,0.6578323958,0.7570373268,0.8549982183,0.9173879309,0.9664945405,0.9850246616,0.9846054191,0.9541152601,0.9072291159,0.8259252799,0.7383118834,0.6103985014,0.4902808661,0.3281701886,0.1860364418,0.0100524950,-0.1420567638,-0.3074231912,-0.4566809451,-0.5887415788,-0.7217643240,-0.8050239503,-0.9077272544,-0.9362439790,-0.9944561343,-0.9706303477,-0.9725440605,-0.9039199483,-0.8440798829,-0.7404195276,-0.6232849274,-0.4951901032,-0.3358715567,-0.1946277694,-0.0157294250,0.1267158713,0.3008318609,0.4324337841,0.5812101897,0.6905756309,0.8002304022,0.8770111568,0.9404300381,0.9753977550,0.9903397483,0.9760863686,0.9435502646,0.8765939609,0.8002644914,0.6840647427,0.5704463753,0.4174172041,0.2758174576,0.1063373062,-0.0515799552,-0.2136219480,-0.3742848408,-0.5075403157,-0.6555999360,-0.7459836917,-0.8645621691,-0.9065680134,-0.9787870209,-0.9735934842,-0.9859752371,-0.9383892225,-0.8852555332,-0.8016435093,-0.6882660030,-0.5761824434,-0.4185792664,-0.2872546414,-0.1082301029,0.0313384715,0.2080443432,0.3437872735,0.4985110794,0.6181528146,0.7374765540,0.8290070347,0.9051978734,0.9571813600,0.9864652685,0.9892908640,0.9706506322,0.9192551579,0.8543298144
0.0000000000,0.0033866858,0.0217714138,0.0245054355,0.0881146443,0.0693613466,0.1839311516,0.1448869184,0.2894575642,0.2525882581,0.3871947517,0.3836004510,0.4663603649,0.5197210091,0.5234855653,0.6391095267,0.5601068294,0.7225945734,0.5795402775,0.7574398447,0.5842648668,0.7384416380,0.5744174586,0.6681847528,0.5474423176,0.5574563206,0.4991398986,0.4245958652,0.4263720612,0.2918022890,0.3308596533,0.1785044591,0.2222125960,0.0950780892,0.1178245033,0.0412325279,0.0385095046,0.0106405065,0.0013216087,-0.0012502457,0.0130965786,0.0080582667,0.0682075451,0.0468830411,0.1516691668,0.1225706708,0.2456302481,0.2341669476,0.3356254612,0.3696271970,0.4136943525,0.5089089215,0.4777826276,0.6301732155,0.5289134722,0.7151288392,0.5681476215,0.7516717530,0.5945587860,0.7348123127,0.6044571806,0.6675700946,0.5918370340,0.5617114294,0.5502798067,0.4363090558,0.4763435207,0.3126568407,0.3734617560,0.2071069006,0.2542206611,0.1260901214,0.1388592681,0.0670241525,0.0496079642,0.0247859284,0.0031161642,-0.0008961170,0.0047944253,-0.0026831349,0.0480501060,0.0303675435,0.1185769088,0.1049834621,0.2009738492,0.2175959253,0.2840226965,0.3538062473,0.3623802879,0.4928865119,0.4349073043,0.6137189018,0.5015525650,0.6989580026,0.5607086380,0.7369455921,0.6079002740,0.7229584251,0.6357614615,0.6607474632,0.6352589919
0.0000000000,0.0175621925,0.0017199941,0.0516614176,0.0172009451,0.0695617057,0.0550522399,0.0669798132,0.1100698308,0.0491009630,0.1648912462,0.0262045199,0.1975966824,0.0074916441,0.1912097992,-0.0026615939,0.1407829167,-0.0046102159,0.0555780571,-0.0013142381,-0.0438392105,0.0032581921,-0.1321804809,0.0045257181,-0.1875671753,-0.0020588869,-0.1987906911,-0.0187487388,-0.1691686913,-0.0425471607,-0.1150438623,-0.0644420757,-0.0587969542,-0.0729653946,-0.0189414606,-0.0607980275,-0.0019321015,-0.0300510989,-0.0000248626,0.0079502396,0.0034393827,0.0387647375,0.0240392678,0.0528096941,0.0669808019,0.0498466295,0.1233887581,0.0373740854,0.1738526730,0.0249087414,0.1969951001,0.0185940957,0.1786792449,0.0193760151,0.1178887291,0.0245292973,0.0274356201,0.0299577718,-0.0701457143,0.0312805177,-0.1498370148,0.0241122735,-0.1922604660,0.0053065650,-0.1902130835,-0.0243325871,-0.1511623272,-0.0578657611,-0.0941251747,-0.0834519442,-0.0414949312,-0.0897850892,-0.0090884630,-0.0727950637,0.0007392554,-0.0388321192,-0.0008468319,-0.0015435115,0.0038107821,0.0257855447,0.0284452631,0.0372432726,0.0747033751,0.0361241262,0.1304245875,0.0309877749,0.1749202053,0.0295405403,0.1881552102,0.0346594649,0.1592971051,0.0443740379,0.0911809788,0.0542242232,-0.0004431307,0.0593007472,-0.0920231615,0.0549402312,-0.1598087201,0.0373225667,-0.1876691249
1.0000000000,-0.9702693093,-0.9876431570,-0.9698366006,-0.9473460082,-0.9673036251,-0.8913385666,-0.9531697972,-0.8364442010,-0.9192109161,-0.7973047227,-0.8637622789,-0.7809429542,-0.7939958921,-0.7846827738,-0.7242478071,-0.7982524671,-0.6713302412,-0.8091034428,-0.6488643342,-0.8085576589,-0.6627350042,-0.7960207142,-0.7091374775,-0.7793471453,-0.7758190772,-0.7711676345,-0.8461833692,-0.7828235207,-0.9049626670,-0.8186400308,-0.9433628168,-0.8731238109,-0.9614599572,-0.9323805319,-0.9665970874,-0.9791981756,-0.9684163098,-0.9996646129,-0.9729965369,-0.9885417580,-0.9791867711,-0.9511541269,-0.9791101567,-0.9010178304,-0.9625367244,-0.8542322738,-0.9227731856,-0.8230251161,-0.8610539180,-0.8112002617,-0.7874015405,-0.8134260502,-0.7177564887,-0.8186066483,-0.6687699282,-0.8157709848,-0.6523340412,-0.7997783697,-0.6717305648,-0.7742316334,-0.7206175439,-0.7502525987,-0.7852373474,-0.7416378848,-0.8492397223,-0.7585377513,-0.8994781312,-0.8024454844,-0.9304429418,-0.8647033366,-0.9452579446,-0.9292291409,-0.9526097134,-0.9783724223,-0.9610580772,-0.9994948618,-0.9736737767,-0.9895568680,-0.9858709744,-0.9558126778,-0.9875853567,-0.9123435719,-0.9685857166,-0.8739391049,-0.9241445889,-0.8499939841,-0.8583072610,-0.8410831825,-0.7834086152,-0.8396957202,-0.7162675310,-0.8347099077,-0.6727247339,-0.8175002883,-0.6625304384,-0.7868320623,-0.6862600647,-0.7502923024,-0.7352848420,-0.7215708970
